open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,upper_band,middle_band,lower_band,macd_line,signal_line,histogram,adx,plus_di,minus_di,rsi,cci,momentum,obv,mfi,stoch_k,stoch_d,cmf
2018-04-02,6813.01,7125.0,6765.0,7056.0,32123.560072,1522713599999,224322159.41331607,206780,16365.683591,114292405.85810466,9411.042372416447,8016.051000000004,6621.059627583561,-668.9800012895348,-561.8106200564438,-107.16938123309103,34.43581012076865,9.853272735337704,31.62514382926407,34.62788405589434,-126.29050573821378,-1842.0300000000007,-285192.219175,31.981551753823762,22.7884135842243,16.432344843526838,-0.0075706400638968765
2018-04-03,7063.97,7520.0,7011.01,7405.21,37787.331811,1522799999999,277080072.76171273,248143,19218.850485,140892233.113676,9395.56929955935,7977.811500000003,6560.053700440656,-633.7445997814657,-576.1974160014481,-57.547183780017576,34.6739116172388,13.513436755365502,29.916644498682132,39.85408002801455,-77.42001775451226,-1141.6500000000005,-247404.88736399997,30.181576017707854,35.50078084899582,24.07733013955786,0.0533757867217961
2018-04-04,7405.21,7427.52,6707.0,6796.1,42227.183804,1522886399999,297443582.7461225,277249,20299.402203,142890978.60995668,9407.099144033979,7905.567500000003,6404.035855966027,-647.5063268075482,-590.4591981626681,-57.047128644880104,35.224314808586975,12.485186531784207,30.85077455850504,34.65056086329544,-101.7503089051559,-1674.0499999999993,-289632.071168,22.358873571569678,13.7116104868914,24.000268306703898,-0.01610974104644276
2018-04-05,6796.1,6902.0,6566.69,6770.76,39029.73146,1522972799999,263446941.1321242,238476,18991.102712,128270766.86646058,9401.090230263137,7831.105500000003,6261.12076973687,-652.9307416934244,-602.9535068688194,-49.97723482460492,35.881572741639964,12.026559598315094,31.254627850601775,34.44905059020517,-108.68332106474102,-1363.4699999999993,-328661.802628,22.84806009301429,13.25940193388977,20.82393108992572,-0.006530256909902304
2018-04-06,6770.0,6850.0,6500.0,6601.39,27455.01192,1523059199999,182139799.80865908,162456,13778.063462,91424043.79892384,9428.945796619584,7769.935000000005,6110.924203380426,-663.2508303738869,-615.0129715698329,-48.237858804053985,36.56275726681453,11.549646305846087,30.77082321055375,33.06494480038034,-102.59718848972595,-1194.12,-356116.814548,23.774956808499752,6.6690013424385794,11.213337921073306,0.006281748814364532
2018-04-07,6601.39,7070.0,6586.28,6895.8,32269.578267,1523145599999,222323863.54144785,178577,16460.736226,113334533.85269153,9394.33790146396,7705.225500000005,6016.1130985360505,-640.2922579112983,-620.0688288381259,-20.223429073172383,36.57574622707475,13.440697836090578,29.055906128209045,37.74716581139103,-75.36532614811273,-1053.5,-323847.236281,29.84641135183299,20.79603544880238,13.574812908376964,-0.03728134883908543
2018-04-08,6895.81,7109.13,6880.0,7018.0,21427.673165,1523231999999,149967346.66268998,152461,11211.615946,78468498.47255658,9288.173923235434,7626.125500000005,5964.077076764575,-605.2598463476033,-617.1070323400214,11.847185992418076,36.47747608453087,13.541237736645995,28.252682825417256,39.63467535522858,-56.43360364252729,-72.14000000000033,-302419.56311600003,34.45093485238003,28.202926773115138,18.55598785478542,-0.0804863026760148
2018-04-09,7011.04,7185.0,6611.0,6782.72,34078.297206,1523318399999,234309953.75033435,212669,17046.428596,117289580.04655164,9110.28527637116,7519.762500000004,5929.239723628848,-589.6840270729408,-611.6224312866053,21.938404213664512,36.74342517642204,12.60143541331082,29.54437153567358,37.29031398299702,-63.66660366613687,-57.50999999999931,-336497.86032200005,35.60169371025452,19.74982362229415,22.916261948070613,-0.13718978582181815
2018-04-10,6781.55,6890.0,6656.0,6843.9,22326.728095,1523404799999,151417844.2663968,147755,11456.447936,77704393.55925176,8903.199050819274,7417.707500000004,5932.215949180734,-565.8802481304219,-602.4739946553686,36.59374652494671,36.9903779046067,12.228827879078654,28.67078411747214,38.31209635982944,-65.407127527893,-80.01000000000022,-314171.1322270001,37.02454412178145,24.651578320428808,24.20144290527942,-0.10233141314638515
2018-04-11,6839.56,6990.0,6787.0,6953.79,23997.871177,1523491199999,165264003.41270605,155607,12530.65891,86309556.51736282,8699.553442232487,7329.252000000005,5958.950557767524,-532.015632171122,-588.3823221585193,56.36668998739731,36.897221493055376,13.2243298898651,27.90005539535491,40.19696206257542,-50.325689292769596,140.77999999999975,-290173.2610500001,36.257399730552045,33.90226537216829,26.10122243829714,-0.07289515331807929
