open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,upper_band,middle_band,lower_band,macd_line,signal_line,histogram,adx,plus_di,minus_di,rsi,cci,momentum,obv,mfi,stoch_k,stoch_d,cmf
2018-06-06,0.67507,0.6833,0.653,0.6741,34326183.79,1528329599999,22997564.6483558,31424,20599033.56,13805804.0412227,0.7147798296184594,0.6359824999999999,0.5571851703815404,-0.02973711490123132,-0.0526812261808473,0.02294411127961598,51.09709671942441,14.526257590325756,18.54105891041813,46.77831352349422,71.38491399781125,0.06994,44746309.73000001,67.89223920229801,79.93535402817592,76.17653635827696,0.13607326518355337
2018-06-07,0.6738,0.69,0.67089,0.67756,35031819.04,1528415999999,23809284.7139929,28989,21586892.03,14672978.5676339,0.7147642625619969,0.6359774999999999,0.5571907374380028,-0.025234699449031783,-0.047191920834484195,0.021957221385452412,48.0753217974458,15.105620380403039,18.017924533238077,47.33964308829254,88.11550049084308,0.13067000000000006,79778128.77000001,69.53757553349978,82.04549612734041,80.74851090646668,0.09562597327511493
2018-06-08,0.6777,0.68,0.65832,0.6721,32089604.02,1528502399999,21502857.3219476,22990,18737083.13,12559804.2806458,0.7145791635266411,0.635913,0.5572468364733588,-0.021855146608145692,-0.042124565989216496,0.020269419381070804,45.64011987582353,14.602256584579584,19.34956884144208,46.50607666042688,70.21300551705771,0.07212000000000007,47688524.750000015,67.41524761285146,78.7156187107398,80.23215628875205,0.10930958948227557
2018-06-09,0.67211,0.68,0.65514,0.6574,31323211.84,1528588799999,20988079.8735296,19776,18206205.9,12208798.9750629,0.7076841288935005,0.633813,0.5599418711064994,-0.020130936871176286,-0.037725840165608454,0.017594903294432168,43.47266252587157,14.025122654510783,19.09037553256216,44.24711148566994,63.43531874669554,0.055910000000000015,16365312.910000015,61.20020285976779,69.75056412758431,76.83722632188818,0.05176462485109996
2018-06-10,0.65687,0.6585,0.55,0.58201,47688606.63,1528675199999,28984633.4576875,45053,25100135.37,15278981.5989341,0.7035864263818997,0.6291074999999999,0.5546285736181001,-0.02456466500464849,-0.03509360513341646,0.010528940128767969,43.590713931182826,11.82788504409786,31.280880058398193,34.88761975840079,-73.50527162357226,-0.029390000000000027,-31323293.719999988,54.030326157907524,23.772641336829924,57.41294139171802,0.023240946094333536
2018-06-11,0.58202,0.6,0.56,0.59989,23744329.91,1528761599999,13711198.2992459,26713,13867760.56,8009105.2312261,0.7026316507264427,0.627211,0.5517903492735572,-0.02633211963908233,-0.033341308034549634,0.007009188395467304,43.700333093257555,11.135278821884617,29.449163560987373,38.225093747586044,-87.43175314576021,-0.021619999999999973,-7578963.8099999875,54.53527096668175,34.67707507470881,42.73342684637436,0.07031880712853236
2018-06-12,0.59901,0.5991,0.5415,0.5556,29332950.65,1528847999999,16778215.9525018,27017,15424402.47,8815958.8770461,0.7057189687215948,0.625392,0.5450650312784051,-0.030949901821170522,-0.03286302679187381,0.0019131249707032907,44.064918829726196,10.196637951420561,29.637506082657218,33.627116706696164,-123.2223934914925,-0.08709,-36911914.459999986,49.100649054698735,8.519637462235652,22.323117957924804,0.060815333395528824
2018-06-13,0.5556,0.56124,0.50401,0.52862,36877773.15,1528934399999,19678707.3890784,30883,20602550.49,11010929.2816884,0.7111068666625255,0.620416,0.5297251333374744,-0.03636736761259385,-0.03356389495601782,-0.002803472656576031,44.870231741363895,9.36351829400643,32.56828397780161,31.167637938480052,-167.6656598809937,-0.16148000000000007,-73789687.60999998,43.06170762177571,12.123749938420623,18.440154158455037,0.03755847707226042
2018-06-14,0.52863,0.569,0.51934,0.55769,35000456.5,1529020799999,19168374.218116,28822,20510351.5,11228402.011232,0.7126207485771398,0.6180709999999999,0.5235212514228601,-0.037878403573252006,-0.034426796679464654,-0.0034516068937873526,45.31105060907317,9.807769159494951,30.258035151525696,36.552284542142274,-120.95006274725124,-0.09738000000000002,-38789231.109999985,42.8475452195047,26.44465244593333,15.696013282196544,0.07790874216374458
2018-06-15,0.55765,0.55927,0.52447,0.53258,25702497.7,1529107199999,14014574.412175,21219,15663637.3,8541662.411823,0.7158883888236343,0.6142739999999999,0.5126596111763655,-0.04063367786068228,-0.03566817291570818,-0.0049655049449741015,45.720382414803225,9.30940912083772,28.720540200065937,34.07281428519611,-121.51751306905383,-0.14205999999999996,-64491728.80999999,37.022762304059,14.074584954923935,17.54766244642597,0.0668697977183065
