open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,upper_band,middle_band,lower_band,macd_line,signal_line,histogram,adx,plus_di,minus_di,rsi,cci,momentum,obv,mfi,stoch_k,stoch_d,cmf
2018-04-02,6813.01,7520.0,6500.0,7018.0,232320.070499,1523231999999,1616723766.0660725,1464142,116325.454625,809573460.5723698,17374.750839768276,11103.33,4831.909160231722,881.3638188933819,2374.718526567399,-1493.354707674017,23.92133210923482,16.528770648932095,23.01365081969706,45.16687440843546,-111.20956304667293,-4861.950000000001,-662222.2807999998,37.60253155061239,9.108527651989979,11.651796645306376,-0.0642617538460569
2018-04-09,7011.04,8429.54,6611.0,8355.0,259877.022414,1523836799999,1959208437.5356402,1648802,132620.416417,999880218.1401192,17393.58391229216,11064.679,4735.774087707839,723.3267113252168,2044.4401635189624,-1321.1134521937456,22.86513549764667,18.20309152453634,21.86295655797268,48.88103497156913,-86.8967131493123,170.1899999999996,-402345.2583859998,37.926757585905406,22.814607998806466,13.065834255812,-0.009782688591876755
2018-04-16,8355.07,9035.0,7825.4,8787.02,233025.38619,1524441599999,1952372499.3863933,1643201,119054.126872,998226476.1990867,17351.5371074493,10945.7595,4539.981892550701,625.7285591128348,1760.6978426377368,-1134.969283524902,21.550517791234597,19.30444034447924,21.10698705583681,50.058204344217,-61.96222905040156,723.1400000000003,-169319.87219599984,43.54988459459559,33.782021289748585,21.901718980181688,0.014937211692535507
2018-04-23,8785.7,9759.82,8651.62,9419.0,306668.07214,1525046399999,2812613536.4815593,2118018,155630.17935,1428135299.5043876,16842.010517028255,10671.7105,4501.4104829717435,592.5463195263492,1527.0675380154594,-934.5212184891102,20.08302221997642,20.825320353025315,20.41065967021043,51.80655693614757,-38.52159294778419,-964.4300000000003,137348.19994400017,52.76354373439873,54.75649384448086,37.11770771101198,0.03502581864745049
2018-04-30,9417.04,10020.0,8800.49,9659.01,222274.38854,1525651199999,2089890919.300103,1677081,113653.80355,1069078899.1806285,15112.827862552744,10211.66,5310.492137447256,578.9422706249552,1337.4424845373585,-758.5002139124033,18.860544151298484,20.84448976026403,19.64269675693644,52.4868397073352,-25.437569357101506,69.01000000000022,359622.5884840002,59.19531855453526,61.23839123281802,49.9256354556825,0.04374257067939053
2018-05-07,9661.02,9689.67,8153.0,8679.71,224151.298751,1526255999999,1995981257.4347427,1724758,110160.48336,981712737.9152086,14671.265951542406,9970.6455,5270.025048457595,483.56539731902194,1166.6670670936912,-683.1016697746693,17.67243698270249,19.831913467368206,20.735364512784475,49.42143400293412,-42.92540639217009,-2835.290000000001,135471.2897330002,59.03843627787159,46.31351538195643,54.10280015308512,0.03939986213552918
2018-05-14,8679.71,8879.99,7911.9,8526.98,182713.826012,1526860799999,1528659945.0791533,1744095,92219.281361,771701096.8068591,14119.951224760924,9711.1765,5302.401775239075,391.14562025803025,1011.562777726559,-620.4171574685288,16.70769570821678,19.199154378748208,20.86839205926369,48.94136146402527,-53.77327677444746,-1006.5900000000001,-47242.53627899982,60.98469656395522,39.15190598971995,48.90127086816481,0.05276974820345402
2018-05-21,8526.97,8595.31,7231.11,7338.99,190894.600939,1527465599999,1473706966.3342865,1586528,96911.186832,747911310.861222,12660.998696772203,9270.6245,5880.250303227796,219.51103002211858,853.1524281856709,-633.6413981635524,16.201199200243437,18.312472655273364,22.209353148718343,45.25866145048513,-83.18391882046748,-851.0,-238137.1372179998,54.26538581499717,16.97140221918928,34.1456078636219,0.0076336809470087625
2018-05-28,7338.99,7786.69,7032.95,7714.26,211929.270766,1528070399999,1580400448.7295191,1930065,117482.54749,876505422.238246,11830.726573290242,8982.588,6134.449426709758,112.47400314188053,705.0167431769129,-592.5427400350324,15.843965894055767,17.822707880289585,22.31849575855859,46.62495585514365,-89.62507572369044,-755.8899999999994,-26207.866451999813,45.73177700808779,24.323106060606065,26.815471423171772,0.044984571741036226
2018-06-04,7714.26,7765.0,6622.81,6764.99,211352.737478,1528675199999,1574558979.8373327,2117420,114201.834413,852642290.78888,11495.796518054747,8744.3375,5992.878481945252,-48.39391254083603,554.3346120333631,-602.7285245741991,15.750589325077245,17.07735384343322,22.88682406730041,43.65664214467637,-110.97623788470086,-48.02000000000044,-237560.6039299998,39.62291180831427,6.344507575757572,15.87967195185098,0.01698315095396448
